image_path,split,label,timestamp,source
data/processed/train/runway/runway_runway_runway event center guatemala 2025_1756143002_88d2f12b_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756142424_7ceef881_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756140880_abe7d921_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141472_366bfe43_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756142975_19f8cdec_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756142237_5556b43e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143760_4eada0a0_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_clothing designer guatemala 2025_1756140283_2719cf16_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140415_5556b43e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_international partnership guatemala 2025_1756144956_b3b11a88_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756141075_5aa5ae55_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756142826_df1d1d51_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141239_5f5e9698_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144848_4d7e6a45_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway materials guatemala 2025_1756143477_3536e478_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_clothing designer guatemala 2025_1756140253_5556b43e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway materials guatemala 2025_1756143416_b032877a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756145077_d1ff1a45_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141646_748bf523_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway bloggers guatemala 2025_1756142684_73548fbe_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141649_b94bf13d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756142889_11268397_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143975_d116c84f_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_athleisure guatemala 2025_1756145469_fa1275f5_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway bloggers guatemala 2025_1756142707_8ac8008c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756140941_74294efc_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_carrera moda guatemala 2025_1756145038_49e1ec06_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_ancestral pasarela guatemala 2025_1756143696_0b9c2c1a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756141000_df445c87_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145815_6d2876d6_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756139972_b94bf13d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144606_031bc2b3_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143932_8f2819ec_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway shoes guatemala 2025_1756142231_8644dc7d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141779_2fb32485_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756141304_0c1a3a28_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141909_a4b0a8d4_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141151_275dac89_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_ancestral pasarela guatemala 2025_1756143795_8f2819ec_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145792_a83af39a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141879_5556b43e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756142263_3db30b7e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway makeup guatemala 2025_1756142601_c7e9daeb_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756143499_fd2d2355_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141757_09b0fef2_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador guatemala_1756145255_4fc97e19_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway photography guatemala 2025_1756142371_8ac8008c_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway shoes guatemala 2025_1756142120_947a9a1a_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756140856_0efd28e5_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_athleisure guatemala 2025_1756145536_aacb4a54_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142870_2719cf16_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_creador moda guatemala 2025_1756140708_d48ad872_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756139915_7cbde03d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144090_b94bf13d_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda contemporanea guatemala 2025_1756143283_75f66864_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_backstage pasarela guatemala 2025_1756142577_df891729_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_carrera moda guatemala 2025_1756144848_7fdda8d3_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143791_09b0fef2_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142797_761cbe48_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756140772_f321ebe6_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143337_2719cf16_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145606_9b0b37a8_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756144094_6b32957d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145787_e0988abc_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilista guatemala 2025_1756140502_8933b1ee_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway photography guatemala 2025_1756142393_94e8c01a_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142820_28c9aa19_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway materials guatemala 2025_1756143372_53271d38_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway bloggers guatemala 2025_1756142675_87258dd7_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador guatemala_1756145536_11cef486_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143899_2a06beb2_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_international partnership guatemala 2025_1756144745_d6fa1eee_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141666_4f5d3765_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756141088_0b9c2c1a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda africana guatemala 2025_1756144470_e6e8abe9_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143516_94e8c01a_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144055_7cbde03d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda asiatica guatemala 2025_1756144476_068b2d8e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140802_9c6876c3_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756140172_aee4a3d6_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142799_a4b3c228_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway materials guatemala 2025_1756143451_2719cf16_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_carrera moda guatemala 2025_1756144696_73548fbe_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141649_b94bf13d_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilista guatemala 2025_1756140613_e8f8bb56_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda contemporanea guatemala 2025_1756143019_b94bf13d_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141757_09b0fef2_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_creador moda guatemala 2025_1756140695_cffb57bb_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143696_827d13b8_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_maquillaje pasarela guatemala 2025_1756142710_45a5177e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141621_f270fc47_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142935_de063032_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141786_df891729_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756142172_510eeb19_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142829_431287bc_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144620_b94bf13d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756145139_c0a7902f_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilista guatemala 2025_1756140704_55143898_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145647_e33e7feb_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144013_d4acc40b_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_ancestral pasarela guatemala 2025_1756143935_f807f90c_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142799_0b9c2c1a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144968_2718004b_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda africana guatemala 2025_1756144503_4b6c9cec_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda asiatica guatemala 2025_1756144837_3ee56de4_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway photography guatemala 2025_1756142371_8ac8008c_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141358_df445c87_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756143098_2719cf16_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756140834_56f631e6_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145724_95f86aaf_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_maquillaje pasarela guatemala 2025_1756142657_59826170_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador guatemala_1756145606_cc1184c7_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_sastre guatemala_1756145563_5b58c134_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756141071_2df5387d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756143015_0aa10512_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141779_2fb32485_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway video guatemala 2025_1756142598_ca268b78_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756145108_bb552512_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756144032_8085c4b8_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140425_4f3079fd_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143230_03b859ed_aug_2.jpg,train,runway,2025-09-06,local
